Licence No,Licence Category,Trading As,Address,Suburb,Postcode,Postal Address,Postal Suburb,Postal Postcode,Council Name,Licensee,
36108173,Limited Licence,MATILDA BAY GARAGE BREWERY,89 BERTIE STREET,PORT MELBOURNE,3207,CUB COMMERCIAL AFFAIRS GPO BOX 753,MELBOURNE,3001,PORT PHILLIP CITY COUNCIL,MBBC PTY LTD,
36108212,Limited Licence,BEAUVALLET PASTORAL COMPANY,10 VICTORY STREET,SANDRINGHAM,3191,10 VICTORY STREET,SANDRINGHAM,3191,BAYSIDE CITY COUNCIL,JOHN PATRICK MCNAMARA,
36108408,Limited Licence,PLENTY VALLEY SERVICES ASSOCIATION,208 MCDONALDS ROAD,EPPING,3076,208 MCDONALDS ROAD,EPPING,3076,WHITTLESEA CITY COUNCIL,PLENTY VALLEY SERVICES ASSOCIATION INC,
36108432,Limited Licence,MANTRA 100 EXHIBITION,100 EXHIBITION STREET,MELBOURNE,3000,100 EXHIBITION STREET,MELBOURNE,3000,MELBOURNE CITY COUNCIL,PACIFIC INTERNATIONAL APARTMENTS EXHIBITION STREET PTY LTD,
36108458,Limited Licence,ST PAULS CRICKET CLUB GLEN WAVERLEY,SOUTHERN RESERVE RUPERT DRIVE,MULGRAVE,3170,4/110 DODDS STREET RUPERT DRIVE,SOUTHBANK,3006,MONASH CITY COUNCIL,ST PAULS CRICKET CLUB GLEN WAVERLEY INC,
36108505,Limited Licence,ST PAULS CRICKET CLUB GLEN WAVERLEY,BATESFORD RESERVE 94 BATESFORD ROAD,CHADSTONE,3148,4/110 DODDS STREET 94 BATESFORD ROAD,SOUTHBANK,3006,MONASH CITY COUNCIL,ST PAULS CRICKET CLUB GLEN WAVERLEY INC,
36108513,Limited Licence,SOUTH MELBOURNE DISTRICT SPORTS CLUB,CLARKE SHIELDS PAVILION ALBERT PARK RESERVE,ALBERT PARK,3206,PO BOX 135 ALBERT PARK RESERVE,ALBERT PARK,3206,PORT PHILLIP CITY COUNCIL,SOUTH MELBOURNE DISTRICT SPORTS CLUB INC,
36108539,Limited Licence,MOOROODUC CRICKET CLUB,700 DERRIL ROAD,MOOROODUC,3933,7 NOWRA COURT,MORNINGTON,3931,MORNINGTON PENINSULA SHIRE COUNCIL,MOOROODUC CRICKET CLUB INC,
36108589,Limited Licence,NUT KING,SHOP K11- CENTRO BOX HILL 17-21 MARKET STREET,BOX HILL,3128,SHOP K11 CENTRO BOX HILL 17-21 MARKET STREET,BOX HILL,3128,WHITEHORSE CITY COUNCIL,VCASA PTY LTD,
36108636,Limited Licence,NORTH BALWYN BASEBALL CLUB,MYRTLE PARK PAVILLION GILDAN STREET,NORTH BALWYN,3104,PO BOX 342 GILDAN STREET,BALWYN NORTH,3104,BOROONDARA CITY COUNCIL,NORTH BALWYN BASEBALL CLUB INC,
36108644,Limited Licence,RIVERSIDE CRICKET CLUB,WHATMOUGH PARK KALPARRIN AVENUE,GREENSBOROUGH,3088,PO BOX 479 KALPARRIN AVENUE,GREENSBOROUGH,3088,NILLUMBIK SHIRE COUNCIL,RIVERSIDE CRICKET CLUB INC,
36108652,Limited Licence,COMMUTER'S CAFE & BAR,GROUND FLOOR 595 COLLINS STREET,MELBOURNE,3000,GROUND FLOOR 595 COLLINS STREET,MELBOURNE,3000,MELBOURNE CITY COUNCIL,ENRIS AUSTRALIA PTY LTD,
36108686,Limited Licence,ARTISTIC CULINAIRE,364 CHURCH STREET,RICHMOND,3121,364 CHURCH STREET,RICHMOND,3121,YARRA CITY COUNCIL,ARTISTIC CULINAIRE PTY LTD,
36108733,Limited Licence,CITY OF FRANKSTON BOWLING CLUB,CNR WILLIAM & YUILE STREETS,FRANKSTON,3199,P O BOX 5108,FRANKSTON SOUTH,3199,FRANKSTON CITY COUNCIL,CITY OF FRANKSTON BOWLING CLUB INC,
36108767,Limited Licence,INTERHAMPERS,1667 CENTRE ROAD,SPRINGVALE,3171,1667 CENTRE ROAD,SPRINGVALE,3171,GREATER DANDENONG CITY COUNCIL,INTERHAMPERS AUSTRALIA PTY LTD,
36108791,Limited Licence,MIMI'S PANTRY,132-136 HIGHFIELD ROAD,CAMBERWELL,3124,132-136 HIGHFIELD ROAD,CAMBERWELL,3124,BOROONDARA CITY COUNCIL,JAD (AUSTRALIA) PTY LTD,
36108806,Limited Licence,CAFE ROMANTICA,52-54 LYGON STREET,BRUNSWICK EAST,3057,52-54 LYGON STREET,BRUNSWICK EAST,3057,MORELAND CITY COUNCIL,GRAZIA MARGARET SPERANZA,
36108929,Limited Licence,VERMONT CRICKET CLUB,CNR CANTERBURY & TERRARA ROADS,VERMONT,3133,PO BOX 134,VERMONT,3133,WHITEHORSE CITY COUNCIL,VERMONT CRICKET CLUB INC,
36108937,Limited Licence,ADVENTURE SAILS,2975 POINT NEPEAN ROAD,BLAIRGOWRIE,3942,PO BOX 107,SORRENTO,3943,MORNINGTON PENINSULA SHIRE COUNCIL,JH & NMG CONSTRUCTIONS PTY LTD,
36108945,Limited Licence,SETTLERS RUN GOLF & COUNTRY CLUB,LOT S7- PS 539502 U 1 SETTLERS RUN,CRANBOURNE SOUTH,3977,1 SETTLERS RUN 1 SETTLERS RUN,CRANBOURNE SOUTH,3977,CASEY CITY COUNCIL,SETTLERS RUN LIMITED,
36109022,Limited Licence,ALL AUSTRALIAN CATERING,12A GARDEN STREET,SOUTH YARRA,3141,Studio 203/20 Convention Centre Place South Wharf,SOUTHBANK,3006,STONNINGTON CITY COUNCIL,EDDIE MUTO,
36109048,Limited Licence,SAFETY BEACH SAILING CLUB,MARINE DRIVE,SAFETY BEACH,3936,11 DEVEN STREET,DROMANA,3936,MORNINGTON PENINSULA SHIRE COUNCIL,SAFETY BEACH SAILING CLUB INC,
36109072,Limited Licence,SWAMPFOX WINES AND VINYARD ESTATE,1590 LONGWARRY ROAD,CATANI,3981,1590 LONGWARRY ROAD,CATANI,3981,CASEY CITY COUNCIL,ROBERT SEBASTIAN SANTORO,
36109080,Limited Licence,RYLANDS OF HAWTHORN,PART OF 349-367 RIVERSDALE ROAD & 1-7 SYMONDS STREET,HAWTHORN,3122,PART OF 349-367 RIVERSDALE ROAD & 1-7 SYMONDS STREET,HAWTHORN,3122,BOROONDARA CITY COUNCIL,HABITAT (RYLANDS) NO.1 PTY LTD,
36109218,Limited Licence,FINE FOOD FOR FINE DINERS,810/700 CHAPEL STREET,SOUTH YARRA,3141,1110/32 BRAY STREET,SOUTH YARRA,3141,STONNINGTON CITY COUNCIL,SASHA KOSTIC,
36109242,Limited Licence,SOUTH MORNINGTON FOOTBALL CLUB,CITATION OVAL HELENA STREET,MOUNT MARTHA,3934,PO BOX 3053 BENTONS SQUARE POST OFFICE,MORNINGTON,3931,MORNINGTON PENINSULA SHIRE COUNCIL,SOUTH MORNINGTON FOOTBALL CLUB INC,
36109496,Limited Licence,BLACK ROCK BOWLING AND TENNIS CLUB,MCKAY AVENUE,BLACK ROCK,3193,THE SECRETARY MCKAY AVENUE,BLACK ROCK,3193,BAYSIDE CITY COUNCIL,BLACK ROCK BOWLING AND TENNIS CLUB INC,
36109569,Limited Licence,BOUTQUE ALPINE BREWS,9 TAIT STREET,FITZROY NORTH,3068,9 TAIT STREET,FITZROY NORTH,3068,YARRA CITY COUNCIL,BOUTIQUE ALPINE BREWS PTY LTD,
36109577,Limited Licence,BIBENDUM,3-5 HARPER STREET,ABBOTSFORD,3067,3-5 HARPER STREET,ABBOTSFORD,3067,YARRA CITY COUNCIL,BIBENDUM WINE CO PTY LTD,
36109593,Limited Licence,TOORADIN PIZZA RESTAURANT,127 SOUTH GIPPSLAND HIGHWAY,TOORADIN,3980,127 SOUTH GIPPSLAND HIGHWAY,TOORADIN,3980,CASEY CITY COUNCIL,RAYMART PTY LTD,
36109690,Limited Licence,ASSOCIAZIONE PENSIONATI LAZIALI DI MONASH,FREGON HALL FREGON ROAD,CLAYTON,3168,1A DONALD STREET FREGON ROAD,CLAYTON,3168,MONASH CITY COUNCIL,ASSOCIAZIONE PENSIONATI LAZIALI DI MONASH INC,
36109713,Limited Licence,BOTANIC FLOWERS,20 BONWICK STREET,FAWKNER,3060,GPO BOX 1260,MELBOURNE,3001,HUME CITY COUNCIL,BOTANIC FLOWERS PTY LTD,
36109721,Limited Licence,PASCOE VALE SOCCER CLUB,HOSKEN RESERVE SHEPPARD STREET,NORTH COBURG,3058,PO BOX 20 SHEPPARD STREET,PASCOE VALE SOUTH,3044,MORELAND CITY COUNCIL,PASCOE VALE SOCCER CLUB INC,
36109739,Limited Licence,MING GARDEN RESTAURANT,UNIT 1-2- 87-89 COLCHESTER ROAD,KILSYTH,3137,UNIT 1-2- 87-89 COLCHESTER ROAD,KILSYTH,3137,MAROONDAH CITY COUNCIL,SIU LEUNG WONG,
36109789,Limited Licence,SOFIA RESTAURANT BURWOOD,299 BURWOOD HIGHWAY,BURWOOD EAST,3151,299 BURWOOD HIGHWAY,BURWOOD EAST,3151,WHITEHORSE CITY COUNCIL,RAMONA PTY. LTD.,
36109797,Limited Licence,GORDON'S RIDGE ESTATE,20 HUNTS LANE,DIXONS CREEK,3775,20 HUNTS LANE,DIXONS CREEK,3775,YARRA RANGES SHIRE COUNCIL,NUMBAGATE PTY LTD,
36109802,Limited Licence,OAKWOOD RIDING SCHOOL,10 SMITHS LANE,CLYDE NORTH,3978,PO BOX 528,BEACONSFIELD,3807,CASEY CITY COUNCIL,OAKWOOD RIDING SCHOOL,
36109828,Limited Licence,BUNDOORA UNITED FOOTBALL CLUB,HILLSVIEW RESERVE CNR GREAT EASTERN WAY & VINCENT DRIVE,SOUTH MORANG,3752,PO BOX 602 CNR GREAT EASTERN WAY & VINCENT DRIVE,SOUTH MORANG,3752,WHITTLESEA CITY COUNCIL,BUNDOORA UNITED FOOTBALL CLUB INC,
36109852,Limited Licence,WOMEN OF WINE,39 LAWRENCE LANE,STEELS CREEK,3775,39 LAWRENCE LANE,STEELS CREEK,3775,YARRA RANGES SHIRE COUNCIL,WOMEN OF WINE PTY LTD,
36109860,Limited Licence,JACANA CRICKET CLUB,JACANA RESERVE LORRAINE CRESCENT,JACANA,3047,21 KATANGA CRESCENT LORRAINE CRESCENT,BROADMEADOWS,3047,HUME CITY COUNCIL,JACANA CRICKET CLUB INC,
36109909,Limited Licence,SORRENTO SAILING ESCAPE,BLAIRGOWRIE SAFE HARBOUR POINT NEPEAN ROAD,BLAIRGOWRIE,3942,PO BOX 392 POINT NEPEAN ROAD,BLAIRGOWRIE,3942,MORNINGTON PENINSULA SHIRE COUNCIL,BARBARA JUNE ROZSA,
36109925,Limited Licence,BAR NERD,8 WINSON GREEN ROAD,CANTERBURY,3126,PO BOX 8241,CAMBERWELL NORTH,3124,BOROONDARA CITY COUNCIL,BENJAMIN KEITH GARRARD,
36109983,Limited Licence,NORTH BALWYN CRICKET CLUB,101 BELMORE ROAD,BALWYN NORTH,3104,42 OLYMPIAD CRESCENT,BOX HILL NORTH,3129,BOROONDARA CITY COUNCIL,NORTH BALWYN CRICKET CLUB,
36110023,Limited Licence,ALEV ALEV,450 GLENHUNTLY ROAD,ELSTERNWICK,3185,450 GLENHUNTLY ROAD,ELSTERNWICK,3185,GLEN EIRA CITY COUNCIL,THE SUBASHIANS PTY LTD,
36110049,Limited Licence,MOUNT MARTHA YACHT CLUB,135 SOUTH BEACH,MOUNT MARTHA,3934,PO BOX 9,MOUNT MARTHA,3934,MORNINGTON PENINSULA SHIRE COUNCIL,MOUNT MARTHA YACHT CLUB INC,
36110120,Limited Licence,GABRIELLA'S,10/158 SUNSHINE AVENUE,KEALBA,3021,10/158 SUNSHINE AVENUE,KEALBA,3021,BRIMBANK CITY COUNCIL,VINCAT ENTERPRISES PTY LTD,
36110154,Limited Licence,CRAIGIEBURN SUPERULES FOOTBALL CLUB,D.S. AITKEN RESERVE CRAIGIEBURN ROAD,CRAIGIEBURN,3064,PO BOX 163 CRAIGIEBURN ROAD,CRAIGIEBURN,3064,HUME CITY COUNCIL,CRAIGIEBURN SUPERULES FOOTBALL CLUB INC,
36110170,Limited Licence,POYNTONS NURSERY BOULEVARD CAFE,CNR VIDA STREET & THE BOULEVARD,ESSENDON,3040,CNR VIDA STREET & THE BOULEVARD,ESSENDON,3040,MOONEE VALLEY CITY COUNCIL,POYNTONS NURSERY BOULEVARD CAFE PTY LTD,
36110243,Limited Licence,CAIRNLEA FC SPORTS CLUB,CAIRNLEA PARK FURLONG ROAD,CAIRNLEA,3023,PO BOX 643 FURLONG ROAD,SUNSHINE,3020,BRIMBANK CITY COUNCIL,CAIRNLEA FC SPORTS CLUB INC,
36110269,Limited Licence,AMITY APARTMENT HOTELS,27-29 CLAREMONT STREET,SOUTH YARRA,3141,27-29 CLAREMONT STREET,SOUTH YARRA,3141,STONNINGTON CITY COUNCIL,LETICO SERVICED APARTMENTS PTY LTD,
36110308,Limited Licence,IMMORTALS MC,7B ROPER STREET,MOORABBIN,3189,7B ROPER STREET,MOORABBIN,3189,KINGSTON CITY COUNCIL,IMMORTALS MC INC,
36110340,Limited Licence,REAL FOOD CATERING COMPANY,260 GLEN EIRA ROAD,ELSTERNWICK,3185,C/- DODY OLIVER CATERING 260 GLEN EIRA ROAD,ELSTERNWICK,3185,GLEN EIRA CITY COUNCIL,DOROTHY OLIVER,
36110366,Limited Licence,MOUNT WAVERLEY FOOTBALL CLUB,MAYFIELD RESERVE LEWTON ROAD,MOUNT WAVERLEY,3149,PO BOX 709 LEWTON ROAD,MOUNT WAVERLEY,3149,MONASH CITY COUNCIL,MOUNT WAVERLEY FOOTBALL CLUB INC,
36110390,Limited Licence,CARRUM DOWNS RETIREMENT VILLAGE SOCIAL CLUB,1133 FRANKSTON DANDENONG ROAD,CARRUM DOWNS,3201,25/1133 FRANKSTON DANDENONG ROAD,CARRUM DOWNS,3201,FRANKSTON CITY COUNCIL,CARRUM DOWNS RETIREMENT VILLAGE SOCIAL CLUB INC,
36110405,Limited Licence,CAULFIELD LACROSSE CLUB,CNR BALACLAVA & HAWTHORN ROAD,CAULFIELD,3161,PO BOX 2308,CAULFIELD JUNCTION,3161,GLEN EIRA CITY COUNCIL,CAULFIELD LACROSSE CLUB INC,
36110421,Limited Licence,SUNSHINE SOFTBALL ASSOCIATION,MORE PARK ESMOND STREET,ARDEER,3022,50 EDMOND STREET ESMOND STREET,ARDEER,3022,BRIMBANK CITY COUNCIL,SUNSHINE SOFTBALL ASSOCIATION INC,
36110489,Limited Licence,MONASH CASUALS,SOUTHERN RESERVE RUPERT DRIVE,MULGRAVE,3170,5 COWES CLOSE RUPERT DRIVE,CRANBOURNE NORTH,3977,MONASH CITY COUNCIL,MONASH CASUALS INC,
36110633,Limited Licence,MERRICKS GENERAL WINE STORE,PART OF 3458-3460 FRANKSTON-FLINDERS ROAD,MERRICKS,3916,PART OF 3458-3460 FRANKSTON-FLINDERS ROAD,MERRICKS,3916,MORNINGTON PENINSULA SHIRE COUNCIL,MERRICKS MANAGEMENT COMPANY PTY LTD,
36110659,Limited Licence,GRANDE WINE,FACTORY 2-3 HAMMER CRT,HOPPERS CROSSING,3029,PO BOX 674 HAMMER CRT,WERRIBEE,3020,WYNDHAM CITY COUNCIL,FERGELL PTY LTD,
36110691,Limited Licence,PATTERSON VILLAGE SERVICES ASSOCIATION,130 MCLEOD ROAD,PATTERSON LAKES,3197,130 MCLEOD ROAD,PATTERSON LAKES,3197,KINGSTON CITY COUNCIL,PATTERSON VILLAGE SERVICES ASSOCIATION INC,
36110730,Limited Licence,ILLOURA GIFT BASKET,5 BROWNES CRESCENT,ELTHAM,3095,5 BROWNES CRESCENT,ELTHAM,3095,NILLUMBIK SHIRE COUNCIL,BRENTBURY PTY LTD,
36110879,Limited Licence,HENLEY PREMIUM VINEYARDS,11-15 RUTHERFORD ROAD,TECOMA,3160,MR DARREN CAMPBELL 11-15 RUTHERFORD ROAD,TECOMA,3160,YARRA RANGES SHIRE COUNCIL,HENLEY PREMIUM VINEYARDS PTY LTD,
36110895,Limited Licence,EPICURE CATERING,549 ST KILDA ROAD,MELBOURNE,3004,ATTN: MONIKA CALA LEVEL 2- 549 ST KILDA ROAD,MELBOURNE,3004,MELBOURNE CITY COUNCIL,SPOTLESS FACILITY SERVICES PTY LTD,
36110942,Limited Licence,TULLAMARINE SPORTING CLUB,LEO DINEEN RESERVE SPRING STREET,TULLAMARINE,3043,PO BOX 109 SPRING STREET,TULLAMARINE,3043,HUME CITY COUNCIL,TULLAMARINE SPORTING CLUB INC,
36111011,Limited Licence,LMS WINE CONSULTANTS,18 JULIET AVENUE,HEALESVILLE,3777,PO BOX 1097,HEALESVILLE,3777,YARRA RANGES SHIRE COUNCIL,LIANNE MARIE SLINGER,
36111061,Limited Licence,YERING MEADOWS GOLF CLUB,178-180 VICTORIA ROAD,YERING,3770,PO BOX 141,YARRA GLEN,3775,YARRA RANGES SHIRE COUNCIL,YERING MEADOWS GOLF CLUB LTD,
36111087,Limited Licence,PUNTHILL APARTMENT HOTELS,LOT 101 & 201 / 7 YARRA STREET,SOUTH YARRA,3141,101 / 7 YARRA STREET,SOUTH YARRA,3141,STONNINGTON CITY COUNCIL,PUNTHILL APARTMENT HOTELS PTY. LTD.,
36111095,Limited Licence,EUROS BEST IMPORTS,FACTORY 9 177-181 NORTHBOURNE ROAD,CAMPBELLFIELD,3061,FACTORY 9 177-181 NORTHBOURNE ROAD,CAMPBELLFIELD,3061,HUME CITY COUNCIL,NIKOLCE ANDREJEVSKI,
36111134,Limited Licence,MOJO'S WEIRD PIZZA (CLIFTON HILL),384 QUEENS PARADE,CLIFTON HILL,3068,384 QUEENS PARADE,CLIFTON HILL,3068,YARRA CITY COUNCIL,BEIFUQI INVESTMENT PTY LTD,
36111168,Limited Licence,BEDFORD HEIGHTS ESTATE,16 BEDFORD STREET,BOX HILL,3128,16 BEDFORD STREET,BOX HILL,3128,WHITEHORSE CITY COUNCIL,BEDFORD HEIGHTS ESTATE RESIDENTS ASSOCIATION INC,
36111184,Limited Licence,ELWOOD CITY SOCCER CLUB,ELWOOD PARK HEAD STREET,ELWOOD,3183,PO BOX 4408 HEAD STREET,DANDENONG SOUTH,3164,PORT PHILLIP CITY COUNCIL,ELWOOD CITY SOCCER CLUB INC,
36111192,Limited Licence,REGIONAL EXPRESS HOLDINGS,TERMINAL 3 MELBOURNE AIRPORT,TULLAMARINE,3043,PO BOX 5057 MELBOURNE AIRPORT,MELBOURNE AIRPORT,3045,HUME CITY COUNCIL,REGIONAL EXPRESS HOLDINGS LIMITED,
36111207,Limited Licence,MELBOURNE UNIVERSITY FOOTBALL CLUB,SPORTS PAVILION THE UNIVERSITY OF MELBOURNE,MELBOURNE UNIVERSITY,3010,C/- ANDREW DONALD- FOLEYS LIST 205 WILLIAM STREET,MELBOURNE,3000,MELBOURNE CITY COUNCIL,MELBOURNE UNIVERSITY FOOTBALL CLUB INC,
36111231,Limited Licence,THE SOUTHERN FLY FISHERS AUSTRALIA,33 TURNER ROAD RESERVE CNR CHESTERVILLE & TURNER ROAD,HIGHETT,3190,P.O. BOX 388 CNR CHESTERVILLE & TURNER ROAD,MOORABBIN,3192,KINGSTON CITY COUNCIL,THE SOUTHERN FLY FISHERS AUSTRALIA INC,
36111273,Limited Licence,SOCIETA' ISOLE EOLIE,836 LYGON STREET,CARLTON,3053,19/103 BEACH STREET,BEACON COVE,3207,MELBOURNE CITY COUNCIL,SOCIETA' ISOLE EOLIE INC,
36111281,Limited Licence,BREEN AUCTION GROUP,15-19 SUNSHINE ROAD,FOOTSCRAY WEST,3012,15-19 SUNSHINE ROAD,FOOTSCRAY WEST,3012,MARIBYRNONG CITY COUNCIL,BREEN AUCTION GROUP PTY LTD,
36111354,Limited Licence,WEST BRUNSWICK AMATEUR FOOTBALL CLUB,RYDER PAVILLION PARK STREET,PARKVILLE,3052,PO BOX 32 PARK STREET,EAST BRUNSWICK,3057,MELBOURNE CITY COUNCIL,WEST BRUNSWICK AMATEUR FOOTBALL CLUB INC,
36111477,Limited Licence,JACANA FOOTBALL CLUB,JACANA RESERVE LORRAINE CRESCENT,BROADMEADOWS,3047,PO BOX 3210 LORRAINE CRESCENT,BROADMEADOWS,3047,HUME CITY COUNCIL,JACANA FOOTBALL CLUB INC,
36111485,Limited Licence,,22A TENNYSON STREET,ST KILDA,3182,22A TENNYSON STREET,ST KILDA,3182,PORT PHILLIP CITY COUNCIL,VALERIE BLAYAC,
36111516,Limited Licence,JMPTL INVESTMENTS,36 MELBA AVE,SUNBURY,3429,36 MELBA AVE,SUNBURY,3429,HUME CITY COUNCIL,MICHAEL PAUL GIBSON,
36111540,Limited Licence,SANDRINGHAM CLUB,92 BEACH ROAD,SANDRINGHAM,3191,PO BOX 97,SANDRINGHAM,3191,BAYSIDE CITY COUNCIL,SANDRINGHAM CLUB INC,
36111558,Limited Licence,PIEDMONT FINE WINES,8 GILLMAN STREET,MALVERN EAST,3145,8 GILLMAN STREET,MALVERN EAST,3145,STONNINGTON CITY COUNCIL,NATHAN MORRISON,
36111566,Limited Licence,,527 ELIZABETH STREET,MELBOURNE,3000,527 ELIZABETH STREET,MELBOURNE,3000,MELBOURNE CITY COUNCIL,YONG-JIN KT INTERNATIONAL TRADE PTY LTD,
36111621,Limited Licence,HOSPITALITY HQ GROUP,PART OF 4 ROCHE STREET,HAWTHORN,3122,PART OF 4 ROCHE STREET,HAWTHORN,3122,BOROONDARA CITY COUNCIL,HOSPITALITY HQ GROUP PTY LTD,
36111647,Limited Licence,DONVALE RETIREMENT VILLAGE,160 SPRINGVALE RD,DONVALE,3111,160 SPRINGVALE RD,DONVALE,3111,MANNINGHAM CITY COUNCIL,DONVALE VILLAGE SERVICES ASSOCIATION INC,
36111655,Limited Licence,SMOKEY'S ALL AMERICAN BBQ RESTAURANT PORT MELBOURN,144 ROUSE STREET,PORT MELBOURNE,3207,144 ROUSE STREET,PORT MELBOURNE,3207,PORT PHILLIP CITY COUNCIL,SMOKEY'S ALL AMERICAN BBQ RESTAURANT PORT MELBOURNE PTY LTD,
36111702,Limited Licence,QUOCO,25 LEE STREET,CARLTON NORTH,3054,PO BOX 464,CARLTON NORTH,3054,MELBOURNE CITY COUNCIL,FORTIFIED FALCON PTY LTD,
36111728,Limited Licence,RACV CAPE SCHANCK RESORT,150 BONEO ROAD,CAPE SCHANCK,3939,150 BONEO ROAD,CAPE SCHANCK,3939,MORNINGTON PENINSULA SHIRE COUNCIL,RACV SALES & MARKETING PTY LTD,
36111736,Limited Licence,TOTAL OFFICE NATIONAL,341-345 SYDNEY ROAD,COBURG,3058,341-345 SYDNEY ROAD,COBURG,3058,MORELAND CITY COUNCIL,TOTAL OFFICE PRODUCTS PTY LTD,
36111760,Limited Licence,MORACK LADIES GOLF CLUB,EAST MORACK ROAD,VERMONT,3133,PO BOX 35,VERMONT,3133,WHITEHORSE CITY COUNCIL,MORACK LADIES GOLF CLUB INC,
36111786,Limited Licence,EDIBLE BLOOMS,UNIT 6 9 WOOLBOARD ROAD,PORT MELBOURNE,3207,UNIT 6 9 WOOLBOARD ROAD,PORT MELBOURNE,3207,PORT PHILLIP CITY COUNCIL,EDIBLE BLOOMS PTY LTD,
36111875,Limited Licence,BLACK ROCK LIFE SAVING CLUB,BEACH ROAD,BLACK ROCK,3193,P O BOX 40,BLACK ROCK,3193,BAYSIDE CITY COUNCIL,BLACK ROCK LIFE SAVING CLUB INC,
36111948,Limited Licence,FRANKSTON VISITOR INFORMATION CENTRE,PIER PROMENADE FRANKSTON WATERFRONT,FRANKSTON,3199,PO BOX 490 FRANKSTON WATERFRONT,FRANKSTON,3199,FRANKSTON CITY COUNCIL,CITY OF FRANKSTON,
36111980,Limited Licence,KEGS ON LEGS,2 / 22 GROSVENOR STREET,ABBOTSFORD,3067,2 / 22 GROSVENOR STREET,ABBOTSFORD,3067,YARRA CITY COUNCIL,T & E TRADING PTY LTD,
36112067,Limited Licence,CAFE HAIRITAGE,6 HIGH STREET,BUNYIP,3815,PO BOX 292,BEACONSFIELD,3807,CARDINIA SHIRE COUNCIL,JULIE BRISTOL,
36112083,Limited Licence,NACHOS MEXICAN CANTINA,141 NEPEAN HIGHWAY,ASPENDALE,3195,141 NEPEAN HIGHWAY,ASPENDALE,3195,KINGSTON CITY COUNCIL,NACHOS MEXICAN CANTINA PTY LTD,
36112148,Limited Licence,YRSA'S VINEYARD,110 GOULD STREET,FRANKSTON,3199,25 HILL STREET,TOORAK,3142,FRANKSTON CITY COUNCIL,YRSA'S VINEYARD PTY LTD,
36112164,Limited Licence,CRANBOURNE MEADOWS CRICKET CLUB,LAWSON POOLE RESERVE LESDON AVENUE,CRANBOURNE,3977,PO BOX 5709 LESDON AVENUE,CRANBOURNE,3977,CASEY CITY COUNCIL,CRANBOURNE MEADOWS CRICKET CLUB INC,
36112180,Limited Licence,LAUNCHING PLACE UNITED CRICKET CLUB INC,125 WICKHAM'S ROAD,LAUNCHING PLACE,3139,16 CYNTHIA GROVE,WOORI YALLOCK,3139,YARRA RANGES SHIRE COUNCIL,LAUNCHING PLACE UNITED CRICKET CLUB INC,
36112198,Limited Licence,PAKENHAM CRICKET CLUB,TOOMUC RESERVE PRINCES HIGHWAY,PAKENHAM,3810,P.O BOX 477 PRINCES HIGHWAY,PAKENHAM,3810,CARDINIA SHIRE COUNCIL,PAKENHAM CRICKET CLUB INC,
36112245,Limited Licence,THE ONE HUNDRED WINE,2 GRACE STREET,MALVERN,3144,2 GRACE STREET,MALVERN,3144,STONNINGTON CITY COUNCIL,THE ONE HUNDRED WINE PTY LTD,
36112253,Limited Licence,NORTHERN GOLF CLUB,97 GLENROY ROAD,GLENROY,3046,PO BOX 138,GLENROY,3046,HUME CITY COUNCIL,NORTHERN GOLF CLUB,
36112261,Limited Licence,ELTHAM COLLEGIANS CRICKET CLUB,ARTHUR KIRKRIGHT PAVILLION MAIN ROAD,RESEARCH,3095,C/-RESEARCH CRICKET CLUB PO BOX 1115,RESEARCH,3095,NILLUMBIK SHIRE COUNCIL,ELTHAM COLLEGIANS CRICKET CLUB INC,
36112287,Limited Licence,BROKEN GATE,57 ROKEBY STREET,COLLINGWOOD,3066,57 ROKEBY STREET,COLLINGWOOD,3066,YARRA CITY COUNCIL,OBENA FALLS PTY LTD,
36112295,Limited Licence,OAKLEIGH BOWLING CLUB,87-93 DRUMMOND STREET,OAKLEIGH,3166,87-93 DRUMMOND STREET,OAKLEIGH,3166,MONASH CITY COUNCIL,OAKLEIGH BOWLING CLUB INC,
36112300,Limited Licence,WHITEHILL WINE COMPANY,188 COOLART ROAD,MOOROODUC,3933,188 COOLART ROAD,MOOROODUC,3933,MORNINGTON PENINSULA SHIRE COUNCIL,JENNIFER GAYE COCHRANE,
36112326,Limited Licence,WAVERLEY COUNTRY CLUB,1277 STUD ROAD,ROWVILLE,3178,LEVEL 4 111 CECIL STREET,SOUTH MELBOURNE,3205,KNOX CITY COUNCIL,LEND LEASE RL (WAVERLEY COUNTRY CLUB) PTY LTD,
36112376,Limited Licence,RATHBONE WINE GROUP,ADMIN OFFICE- PART OF 2ND FLOOR 262 & 272 LORIMER ST & 12 SABRE DR,PORT MELBOURNE,3207,PO BOX 23408 262 & 272 LORIMER ST & 12 SABRE DR,DOCKLANDS PO,8012,PORT PHILLIP CITY COUNCIL,RATHBONE WINE GROUP PTY LTD,
36112407,Limited Licence,VINIFICATION,1 HOSIER LANE,MELBOURNE,3000,1 HOSIER LANE,MELBOURNE,3000,MELBOURNE CITY COUNCIL,ANDREW CLARKE,
