Licence No,Licence Category,Trading As,Address,Suburb,Postcode,Postal Address,Postal Suburb,Postal Postcode,Council Name,Licensee,
36121943,Limited Licence,TRARALGON OLYMPIANS SOCCER CLUB,HAROLD PRESTON PARK CNR DAVIDSON & FRANKLIN STREETS,TRARALGON,3844,PO BOX 1414 CNR DAVIDSON & FRANKLIN STREETS,TRARALGON,3844,LATROBE CITY COUNCIL,TRARALGON OLYMPIANS SOCCER CLUB INC,
36121977,Limited Licence,GEELONG SOCCER & SPORTS CLUB,STEAD PARK RESERVE 190-216 PRINCES HWY,CORIO,3214,PO BOX 98 190-216 PRINCES HWY,GEELONG NORTH,3215,GREATER GEELONG CITY COUNCIL,GEELONG SOCCER & SPORTS CLUB INC,
36121985,Limited Licence,AVENEL FOOTBALL NETBALL CLUB,RECREATION RESERVE ANDERSON STREET,AVENEL,3664,PO BOX 64 ANDERSON STREET,AVENEL,3664,MITCHELL SHIRE COUNCIL,AVENEL FOOTBALL NETBALL CLUB INC,
36121993,Limited Licence,MARYBOROUGH ROVERS FOOTBALL CLUB,BURNS STREET,MARYBOROUGH,3465,PO BOX 493,MARYBOROUGH,3465,CENTRAL GOLDFIELDS SHIRE COUNCIL,MARYBOROUGH ROVERS FOOTBALL CLUB INC,
36122012,Limited Licence,HAMILTON KANGAROOS FOOTBALL NETBALL CLUB,MELVILLE OVAL MARKET PLACE,HAMILTON,3300,PO BOX 802 MARKET PLACE,HAMILTON,3300,SOUTHERN GRAMPIANS SHIRE COUNCIL,HAMILTON KANGAROOS FOOTBALL NETBALL CLUB,
36122088,Limited Licence,YARRAGON FOOTBALL NETBALL CLUB,DOWTON PARK MARKET STREET,YARRAGON,3823,PO BOX 61 MARKET STREET,YARRAGON,3823,BAW BAW SHIRE COUNCIL,YARRAGON FOOTBALL NETBALL CLUB INC,
36122096,Limited Licence,GREAT IDEAS AWARDS & GIFTS,133 STRICKLAND ROAD,BENDIGO,3550,PO BOX 5059,SANDHURST EAST,3550,GREATER BENDIGO CITY COUNCIL,TEAMBALL PTY LTD,
36122135,Limited Licence,HAMILTON IMPERIALS FOOTBALL CLUB,MELVILLE OVAL BROWN STREET,HAMILTON,3300,PO BOX 131 BROWN STREET,HAMILTON,3300,SOUTHERN GRAMPIANS SHIRE COUNCIL,HAMILTON IMPERIAL FOOTBALL CLUB INC,
36122177,Limited Licence,MACKERETH'S HEDON FARM,112 DAWSONS ROAD,AVOCA,3467,112 DAWSONS ROAD,AVOCA,3467,PYRENEES SHIRE COUNCIL,ELIZABETH TEAL,
36122193,Limited Licence,LEONGATHA GOLF CLUB,855 KOONWARRA-INVERLOCH ROAD,LEONGATHA SOUTH,3953,P O BOX 578,LEONGATHA,3953,SOUTH GIPPSLAND SHIRE COUNCIL,LEONGATHA GOLF CLUB INC,
36122208,Limited Licence,TYERS SOCCER CLUB,74-76 MAIN ROAD,TYERS,3844,C/- TYERS POST OFFICE,TRARALGON,3844,LATROBE CITY COUNCIL,TYERS SOCCER CLUB INC,
36122216,Limited Licence,KATANDRA FOOTBALL NETBALL CLUB,HICKEY ROAD,KATANDRA WEST,3634,C/- POST OFFICE,KATANDRA WEST,3634,GREATER SHEPPARTON CITY COUNCIL,KATANDRA FOOTBALL NETBALL CLUB INC,
36122224,Limited Licence,HAMILTON MOTOR CYCLE CLUB,MARSHALL ROAD,HAMILTON,3300,73 STEPHEN STREET,HAMILTON,3300,SOUTHERN GRAMPIANS SHIRE COUNCIL,HAMILTON MOTOR CYCLE INC,
36122232,Limited Licence,WESTERNPORT FIELD & GAME,LOT 1 MCFEE ROAD,RHYLL,3923,PO BOX 885 MCFEE ROAD,COWES,3922,BASS COAST SHIRE COUNCIL,WESTERNPORT FIELD & GAME INC,
36122266,Limited Licence,BULL AT A GATE ESTATE,1 HIGH STREET,INVERLOCH,3996,PO BOX 102,INVERLOCH,3996,SOUTH GIPPSLAND SHIRE COUNCIL,JOANNE MACKENZIE,
36122290,Limited Licence,FISH CREEK-TARWIN CRICKET CLUB,TERRILL PARK RECREATION RESERVE FALLS ROAD,FISH CREEK,3959,C/O SECRETARY 1075 WARATAH ROAD,WARATAH NORTH,3959,SOUTH GIPPSLAND SHIRE COUNCIL,FISH CREEK - TARWIN CRICKET CLUB INC,
36122321,Limited Licence,CITY OF WODONGA,104 HOVELL STREET,WODONGA,3690,P O BOX 923,WODONGA,3689,WODONGA CITY COUNCIL,CITY OF WODONGA,
36122355,Limited Licence,RAISING WINES,62 LAST STREET,BEECHWORTH,3747,PO BOX 589,BEECHWORTH,3747,INDIGO SHIRE COUNCIL,RAISING WINES PTY LTD,
36122509,Limited Licence,GOLDFIELDS FARMHOUSE CHEESE,71 A ALBERT STREET,CRESWICK,3363,PO BOX 49W,BALLARAT WEST,3350,HEPBURN SHIRE COUNCIL,NARDIA BAXTER-KEENE,
36122517,Limited Licence,EUROA CRICKET CLUB,MEMORIAL OVAL SLEE STREET,EUROA,3666,PO BOX 323 SLEE STREET,EUROA,3666,STRATHBOGIE SHIRE COUNCIL,EUROA CRICKET CLUB INC,
36122567,Limited Licence,AUBERGE B&B,40 PLANTS LANE,WOODEND,3442,40 PLANTS LANE,WOODEND,3442,MACEDON RANGES SHIRE COUNCIL,PATRICIA LEONARD,
36122575,Limited Licence,BENDIGO'S PARK LANE HOLIDAY PARK,761 MCIVOR HIGHWAY,JUNORTOUN,3550,PO BOX 1052,TRARALGON,3844,GREATER BENDIGO CITY COUNCIL,BENDIGO'S PARK LANE HOLIDAY PARK PTY LTD,
36122583,Limited Licence,SAMPLE WINES AND PLATTERS,4 AROONA DRIVE,BUXTON,3711,4 AROONA DRIVE,BUXTON,3711,MURRINDINDI SHIRE COUNCIL,JEFFREY COLE,
36122591,Limited Licence,THE SNAKE VALLEY GOLF CLUB,CHEPSTOWE ROAD,SNAKE VALLEY,3351,C/- POST OFFICE,SNAKE VALLEY,3351,GOLDEN PLAINS SHIRE COUNCIL,THE SNAKE VALLEY GOLF CLUB INC,
36122630,Limited Licence,STRATHFIELDSAYE CRICKET CLUB,858 STRATHFIELDSAYE ROAD,STRATHFIELDSAYE,3551,PO BOX 24,STRATHFIELDSAYE,3551,GREATER BENDIGO CITY COUNCIL,STRATHFIELDSAYE CRICKET CLUB INC,
36122648,Limited Licence,,MILAWA RECREATION RESERVE CNR OF SPORTSGROUND LANE & GLENROWAN-MYRTLEFORD RO,MILAWA,3678,PO BOX 33 CNR OF SPORTSGROUND LANE & GLENROWAN-MYRTLEFORD RO,MILAWA,3678,WANGARATTA RURAL CITY COUNCIL,MILAWA FOOTBALL & NETBALL CLUB INC,
36122711,Limited Licence,MURRINDINDI-WOODBOURNE COMMUNITY HUB,815 MURRINDINDI ROAD,MURRINDINDI,3717,PO BOX 211,YEA,3717,MURRINDINDI SHIRE COUNCIL,MURRINDINDI-WOODBOURNE COMMUNITY HUB INC,
36122729,Limited Licence,NAGAMBIE GOLF CLUB,16 CEMETERY LANE,NAGAMBIE,3608,PO BOX 58,NAGAMBIE,3608,STRATHBOGIE SHIRE COUNCIL,NAGAMBIE GOLF CLUB INC,
36122842,Limited Licence,MADE IN MALMSBURY,69 MOLLISON STREET,MALMSBURY,3446,2 CHURCH LANE,TRENTHAM,3458,MACEDON RANGES SHIRE COUNCIL,FRANCES HARKIN,
36122876,Limited Licence,NHILL & DISTRICT SPORTING CLUB,DAVIS PARK DAVIS AVENUE,NHILL,3418,PO BOX 165 DAVIS AVENUE,NHILL,3418,HINDMARSH SHIRE COUNCIL,NHILL AND DISTRICT SPORTING CLUB INC,
36122884,Limited Licence,WAAIA FOOTBALL NETBALL CLUB,WAAIA RECREATION RESERVE MCDONALD STREET,WAAIA,3637,8 NORTH STREET MCDONALD STREET,WAAIA,3637,MOIRA SHIRE COUNCIL,WAAIA FOOTBALL NETBALL CLUB INC,
36122892,Limited Licence,CAFE 321,321 HIGH STREET,LEARMONTH,3352,302 HIGH STREET,LEARMONTH,3352,BALLARAT CITY COUNCIL,KELLY MAREE BRIODY,
36122923,Limited Licence,UNDERA RECREATION RESERVE,1915 ECHUCA-MOOROOPNA ROAD,UNDERA,3629,PO BOX 32,UNDERA,3629,GREATER SHEPPARTON CITY COUNCIL,UNDERA FOOTBALL/NETBALL CLUB INC.,
36122965,Limited Licence,NORTHERN OVAL,TISDALL ROAD,KYABRAM,3620,PO BOX 138,KYABRAM,3620,CAMPASPE SHIRE COUNCIL,KYABRAM DISTRICT SOCCER ASSOCIATION INC.,
36122999,Limited Licence,MANSFIELD RSL SUB-BRANCH,30 HIGHETT STREET,MANSFIELD,3722,PO BOX 549,MANSFIELD,3723,MANSFIELD SHIRE COUNCIL,MANSFIELD RSL SUB-BRANCH INC,
36123000,Limited Licence,SWAN REACH FOOTBALL NETBALL CLUB,DUFFY STREET,SWAN REACH,3903,PO BOX 5,SWAN REACH,3903,EAST GIPPSLAND SHIRE COUNCIL,SWAN REACH FOOTBALL NETBALL CLUB INC,
36123018,Limited Licence,FOUR SISTERS,254 O'NEILS ROAD,TABILK,3607,PO BOX 130,TABILK,3607,STRATHBOGIE SHIRE COUNCIL,FOUR SISTERS PTY LTD,
36123026,Limited Licence,SANDHURST FOOTBALL NETBALL CLUB INC,88 VIEW STREET,BENDIGO,3550,P O BOX 484,BENDIGO,3550,GREATER BENDIGO CITY COUNCIL,SANDHURST FOOTBALL NETBALL CLUB,
36123034,Limited Licence,HUNTING GROUND FOODSTORE,3/102 YORK STREET,SALE,3850,3/102 YORK STREET,SALE,3850,WELLINGTON SHIRE COUNCIL,KRISTOPHER MATTHEW GRATTAN,
36123050,Limited Licence,COMFORT INN DROUIN,275 PRINCES WAY,DROUIN,3818,16 ASHTED ROAD,BOX HILL,3128,BAW BAW SHIRE COUNCIL,COMING HOME PTY LTD,
36123068,Limited Licence,LEDCOURT WATERS,1253 SANDBAR ROAD,LAKE LONSDALE,3381,PO BOX 274,NHILL,3418,PYRENEES SHIRE COUNCIL,DRISCOLL PROPERTIES PTY LTD,
36123076,Limited Licence,MOE SQUASH CLUB,26 LANGFORD STREET,MOE,3825,26 LANGFORD STREET,MOE,3825,LATROBE CITY COUNCIL,MOE SQUASH CLUB INC,
36123084,Limited Licence,SCOOTERS BAR CAFE,100 LITTLE MALOP STREET,GEELONG,3220,100 LITTLE MALOP STREET,GEELONG,3220,GREATER GEELONG CITY COUNCIL,UZUN INVESTMENTS PTY LTD,
36123149,Limited Licence,WARRNAMBOOL LAWN TENNIS BOWLS CLUB,33-45 PERTOBE ROAD,WARRNAMBOOL,3280,PO BOX 803,WARRNAMBOOL,3280,WARRNAMBOOL CITY COUNCIL,WARRNAMBOOL LAWN TENNIS BOWLS CLUB INC,
36123165,Limited Licence,WODONGA BOWLING CLUB,64 HOVELL STREET,WODONGA,3690,PO BOX 215,WODONGA,3689,WODONGA CITY COUNCIL,WODONGA BOWLING CLUB INC,
36123199,Limited Licence,MILAWA LODGE,GLENROWAN-MYRTLEFORD ROAD,MILAWA,3678,GLENROWAN-MYRTLEFORD ROAD,MILAWA,3678,WANGARATTA RURAL CITY COUNCIL,SNOW ROAD MOTEL PTY LTD,
36123220,Limited Licence,MURRAY VALLEY RESORT (YARRAWONGA),92 MURRAY VALLEY HIGHWAY,YARRAWONGA,3730,PO BOX 345,YARRAWONGA,3730,MOIRA SHIRE COUNCIL,MURRAY VALLEY RESORT (YARRAWONGA) LTD,
36123246,Limited Licence,,835 WEIR ROAD,TORRUMBARRY,3562,835 WEIR ROAD,TORRUMBARRY,3562,CAMPASPE SHIRE COUNCIL,PW & LJ TAYLOR NOMINEES PTY LTD,
36123270,Limited Licence,WOOMELANG/LASCELLES COMBINED SPORTING CLUB,RECREATION RESERVE BROCK STREET,WOOMELANG,3485,RECREATION RESERVE BROCK STREET,WOOMELANG,3485,BULOKE SHIRE COUNCIL,WOOMELANG/LASCELLES COMBINED SPORTING CLUB,
36123296,Limited Licence,MERRIGUM FOOTBALL CLUB,MORRISSEY STREET,MERRIGUM,3618,PO BOX 74,MERRIGUM,3618,GREATER SHEPPARTON CITY COUNCIL,MERRIGUM FOOTBALL CLUB INC,
36123301,Limited Licence,TALTARNI VINEYARDS,339 TALTARNI ROAD,MOONAMBEL,3478,339 TALTARNI ROAD,MOONAMBEL,3478,NORTHERN GRAMPIANS SHIRE COUNCIL,RED EARTH NOMINEES PTY LTD,
36123319,Limited Licence,NORTH WANGARATTA FOOTBALL CLUB,DETOUR ROAD,NORTH WANGARATTA,3677,PO BOX 335,WANGARATTA,3676,WANGARATTA RURAL CITY COUNCIL,NORTH WANGARATTA FOOTBALL  CLUB INC,
36123327,Limited Licence,AVOCA FOOTBALL & NETBALL CLUB,FARADAY STREET,AVOCA,3467,PO BOX 50,AVOCA,3467,PYRENEES SHIRE COUNCIL,AVOCA FOOTBALL & NETBALL CLUB INC,
36123377,Limited Licence,MEENIYAN GOLF GLUB,385 MEENIYAN - PROMONTORY ROAD,MEENIYAN,3956,PO BOX 10,MEENIYAN,3956,SOUTH GIPPSLAND SHIRE COUNCIL,MEENIYAN GOLF CLUB INC,
36123385,Limited Licence,LITTLE CATHEDRAL,230 CATHERDRAL LANE,TAGGERTY,3714,PO BOX 1188,THORNBURY,3071,MURRINDINDI SHIRE COUNCIL,ANNA PICKWORTH,
36123458,Limited Licence,APOLLO BAY COLONIAL COTTAGES,2-6 GREAT OCEAN ROAD & 2 TELFORD STREET,MARENGO,3233,PO BOX 533 2 TELFORD STREET,DRYSDALE,3222,COLAC-OTWAY SHIRE COUNCIL,P & S.W. PTY LTD,
36123505,Limited Licence,AB VINTNERS,47 STOCKMANS DRIVE,IRYMPLE,3498,47 STOCKMANS DRIVE,IRYMPLE,3498,MILDURA RURAL CITY COUNCIL,AB VINTNERS PTY LTD,
36123602,Limited Licence,SWANPOOL FOOTBALL CLUB,ALBERT HEANEY RESERVE MIDLAND HIGHWAY,SWANPOOL,3673,PO BOX 566 MIDLAND HIGHWAY,BENALLA,3673,BENALLA RURAL CITY COUNCIL,SWANPOOL FOOTBALL CLUB,
36123610,Limited Licence,BEAUFORT CRICKET CLUB,PARK ROAD,BEAUFORT,3373,PO BOX 97,BEAUFORT,3373,PYRENEES SHIRE COUNCIL,BEAUFORT CRICKET CLUB INC,
36123644,Limited Licence,KYNETON AND HANGING ROCK RACING CLUB,NMIT KYNETON PARK CAMPASPE DRIVE,KYNETON,3444,PO BOX 106 CAMPASPE DRIVE,KYNETON,3444,MACEDON RANGES SHIRE COUNCIL,KYNETON & HANGING ROCK RACING CLUB INC.,
36123652,Limited Licence,WANGARATTA MAGPIES CRICKET CLUB,WANGARATTA UMPIRES BOARD ROOM EVANS STREET,WANGARATTA,3677,PO BOX 1369 EVANS STREET,WANGARATTA,3676,WANGARATTA RURAL CITY COUNCIL,WANGARATTA MAGPIES CRICKET CLUB INC,
36123660,Limited Licence,ECHUCA MOAMA TOURISM,2 HEYGARTH STREET,ECHUCA,3564,PO BOX 8,ECHUCA,3564,CAMPASPE SHIRE COUNCIL,ECHUCA/MOAMA & DISTRICT TOURISM DEVELOPMENT ASSOCIATION INC,
36123678,Limited Licence,TONGALA CRICKET CLUB,DOUG NICHOLLS DRIVE,TONGALA,3621,2/12 TAYLOR COURT,TONGALA,3621,CAMPASPE SHIRE COUNCIL,TONGALA CRICKET CLUB INC,
36123686,Limited Licence,ANGLESEA RSL SUB-BRANCH INC,MURRAY STREET,ANGLESEA,3230,PO BOX 205,ANGLESEA,3230,SURF COAST SHIRE COUNCIL,ANGLESEA RSL,
36123717,Limited Licence,GIPPSLAND ESCARGOT,10 OLD NICHOLLS ROAD,MIRBOO NORTH,3871,PO BOX 126,MIRBOO NORTH,3871,BAW BAW SHIRE COUNCIL,DOUGLAS ALEXANDER,
36123848,Limited Licence,SINCLAIR ORCHARDS,1 BEECHWORTH ROAD,STANLEY,3747,1 BEECHWORTH ROAD,STANLEY,3747,INDIGO SHIRE COUNCIL,SINCLAIR ORCHARDS PTY LTD,
36123961,Limited Licence,WODONGA & DISTRICT TURF CLUB,HAMILTON SMITH DRIVE,WODONGA,3690,P O BOX 1120,WODONGA,3689,WODONGA CITY COUNCIL,WODONGA & DISTRICT TURF CLUB INC.,
36123979,Limited Licence,R E OSWIN,7 WONNON COURT,SWAN HILL,3585,7 WONNON COURT,SWAN HILL,3585,SWAN HILL RURAL CITY COUNCIL,REX ERNEST OSWIN,
36123995,Limited Licence,LATROBE VALLEY RACING CLUB,GLENVIEW PARK,TRARALGON,3844,PO BOX 969,TRARALGON,3844,LATROBE CITY COUNCIL,LATROBE VALLEY RACING CLUB INC,
36124006,Limited Licence,MIDLAND HOLIDAY PARK,3028 MIDLAND HIGHWAY,LIMA SOUTH,3673,3028 MIDLAND HIGHWAY,LIMA SOUTH,3673,BENALLA RURAL CITY COUNCIL,MIDLAND HOLIDAY PARK PTY LTD,
36124022,Limited Licence,KYNETON & HANGING ROCK RACING CLUB,HANGING ROCK RESERVE SOUTH ROCK ROAD,HESKET,3442,PO BOX 106 SOUTH ROCK ROAD,KYNETON,3444,MACEDON RANGES SHIRE COUNCIL,KYNETON & HANGING ROCK RACING CLUB,
36124048,Limited Licence,GRETA SPORTING COMPLEX,448 RESERVE ROAD,GRETA,3675,PO BOX 1119,WANGARATTA,3677,WANGARATTA RURAL CITY COUNCIL,GRETA FOOTBALL CLUB INC,
36124064,Limited Licence,NEWSTEAD CRICKET CLUB,21 PANMURE STREET,NEWSTEAD,3462,PO BOX 5,NEWSTEAD,3462,MOUNT ALEXANDER SHIRE COUNCIL,NEWSTEAD CRICKET CLUB INC,
36124137,Limited Licence,TERANG CRICKET CLUB,TERANG PUBLIC PARK PRINCES HIGHWAY,TERANG,3264,15 SEYMOUR STREET PRINCES HIGHWAY,TERANG,3264,CORANGAMITE SHIRE COUNCIL,TERANG CRICKET CLUB INC,
36124153,Limited Licence,BELLA THE CUT & COLOUR SALON,105 HIGH STREET,WOODEND,3442,PO BOX 795,WOODEND,3442,MACEDON RANGES SHIRE COUNCIL,BENCISTA PTY LTD,
36124161,Limited Licence,FALCONS 2000 SOCCER CLUB,LATROBE CITY SPORTS & E. STADIUM 107-111 CRINIGAN ROAD,MORWELL,3840,PO BOX 3454 107-111 CRINIGAN ROAD,MORWELL,3841,LATROBE CITY COUNCIL,FALCONS 2000 SOCCER CLUB INC,
36124187,Limited Licence,THE RK GROUP CORPORATE AND EVENT CATERING,131 SURFCOAST HIGHWAY,GROVEDALE,3216,131 SURFCOAST HIGHWAY,GROVEDALE,3216,GREATER GEELONG CITY COUNCIL,HINKEL PTY LTD,
36124242,Limited Licence,BUNINYONG GOLF CLUB,613 LEARMONTH STREET,BUNINYONG,3357,P O BOX 112,BUNINYONG,3357,BALLARAT CITY COUNCIL,BUNINYONG GOLF CLUB INC,
36124250,Limited Licence,JUBILEE GOLF CLUB,JUBILEE ROAD,WANGANDARY VIA WANGARATTA,3678,P O BOX 260,WANGARATTA,3676,WANGARATTA RURAL CITY COUNCIL,JUBILEE GOLF CLUB INC,
36124284,Limited Licence,STAWELL RSL SUB-BRANCH,3 SCALLAN STREET,STAWELL,3380,PO BOX 18,STAWELL,3380,NORTHERN GRAMPIANS SHIRE COUNCIL,STAWELL RSL SUB-BRANCH INC,
36124404,Limited Licence,BEST WESTERN WARRAGUL MOTEL,1845 PRINCES HIGHWAY,WARRAGUL,3820,1845 PRINCES HIGHWAY,WARRAGUL,3820,BAW BAW SHIRE COUNCIL,VEEKAY PTY LTD,
36124412,Limited Licence,ANDREW JAMES DUNN,12 ANNA CATHERINE DVE,PORT FAIRY,3284,12 ANNA CATHERINE DVE,PORT FAIRY,3284,MOYNE SHIRE COUNCIL,ANDREW JAMES DUNN,
36124438,Limited Licence,GRANGE GOLF CLUB,WESTERN HIGHWAY,STAWELL,3380,PO BOX 136,STAWELL,3380,NORTHERN GRAMPIANS SHIRE COUNCIL,GRANGE GOLF CLUB,
36124454,Limited Licence,MITIAMO STORE,5 JOFFRE STREET,MITIAMO,3573,5 JOFFRE STREET,MITIAMO,3573,LODDON SHIRE COUNCIL,JILL VALARIE RAMSKILL,
36124632,Limited Licence,HORSHAM MID CITY COURT MOTEL,14 DARLOT STREET,HORSHAM,3400,14 DARLOT STREET,HORSHAM,3400,HORSHAM RURAL CITY COUNCIL,CHYSAUSTER NOMINEES PTY LTD,
36124666,Limited Licence,BETHANGA CRICKET CLUB,BETHANGA RECREATION RESERVE HOLLOW STREET,BETHANGA,3691,7 LOBBAN STREET HOLLOW STREET,BETHANGA,3691,INDIGO SHIRE COUNCIL,BETHANGA CRICKET CLUB INC,
36124705,Limited Licence,GLENORCHY GOLF CLUB,ARAPILES STREET,GLENORCHY,3385,7 CLIFTON AVENUE,STAWELL,3380,NORTHERN GRAMPIANS SHIRE COUNCIL,GLENORCHY GOLF CLUB,
36124721,Limited Licence,GREEN TOMATO JAM,92 RAILWAY PLACE,ELMORE,3558,PO BOX 43,ELMORE,3558,GREATER BENDIGO CITY COUNCIL,SANDRA WADE-SMITH,
36124755,Limited Licence,NANNEELLA GENERAL STORE,484 ECHUCA-NANNEELLA ROAD,NANNEELLA,3561,484 ECHUCA-NANNEELLA ROAD,NANNEELLA,3561,CAMPASPE SHIRE COUNCIL,JENNIFER ANNE NASH,
36124852,Limited Licence,LONSDALE GOLF CLUB,FELLOWS ROAD,POINT LONSDALE,3225,69 FELLOWS ROAD,POINT LONSDALE,3225,QUEENSCLIFFE BOROUGH COUNCIL,LONSDALE GOLF CLUB INC,
36124860,Limited Licence,BENAMBRA ANGLING CLUB,BENAMBRA RECREATION RESERVE 32 TIP ROAD,BENAMBRA,3900,PO BOX 56 32 TIP ROAD,BENAMBRA,3900,EAST GIPPSLAND SHIRE COUNCIL,BENAMBRA ANGLING CLUB INC,
36124886,Limited Licence,COROP GENERAL STORE,1928 MIDLAND HIGHWAY,COROP,3559,1928 MIDLAND HIGHWAY,COROP,3559,CAMPASPE SHIRE COUNCIL,COROP GENERAL STORE PTY LTD,
36124894,Limited Licence,ASTON JAMES,22 TATE DRIVE,KERANG,3579,PO BOX 393,KERANG,3579,GANNAWARRA SHIRE COUNCIL,CEDAR FUNDRAISING PTY LTD,
36124909,Limited Licence,KANGAROO FLAT CRICKET CLUB,STATION STREET DOWER PARK,KANGAROO FLAT,3555,P O BOX 996 DOWER PARK,BENDIGO,3552,GREATER BENDIGO CITY COUNCIL,KANGAROO FLAT CRICKET CLUB INC,
36124917,Limited Licence,TOOLAMBA FISHING CLUB,335 RUTHERFORD ROAD,TOOLAMBA,3614,PO BOX 487,TATURA,3616,GREATER SHEPPARTON CITY COUNCIL,TOOLAMBA FISHING CLUB INC.,
36124967,Limited Licence,LEMNOS FOOTBALL & NETBALL CLUB,PRINCESS PARK 2 QUINAN STREET,SHEPPARTON,3630,16 HOWE STREET 2 QUINAN STREET,MOOROOPNA,3629,GREATER SHEPPARTON CITY COUNCIL,LEMNOS FOOTBALL & NETBALL CLUB INC,
36124991,Limited Licence,FRASER ISLAND RESORT,FRASER ISLAND,LAKES ENTRANCE,3909,PO BOX 202,LAKES ENTRANCE,3909,EAST GIPPSLAND SHIRE COUNCIL,FRASER ISLAND GROUP PTY LTD,
36125002,Limited Licence,KOMMERCIAL CAFE,1 BAXTER ROAD,GEELONG NORTH,3215,PO BOX 558,BELMONT,3215,GREATER GEELONG CITY COUNCIL,KARINGAL INC,
36125028,Limited Licence,,6 BIG MUNSTER DRIVE,DINNER PLAIN,3898,6 BIG MUNSTER DRIVE,DINNER PLAIN,3898,ALPINE SHIRE COUNCIL,HOTHAM OPERATIONS PTY LTD,
36125044,Limited Licence,PORCUPINE RIDGE ESTATE,1160 PORCUPINE RIDGE ROAD,DAYLESFORD,3460,17 HUNTER STREET,ABBOTSFORD,3067,HEPBURN SHIRE COUNCIL,PORCUPINE RIDGE ESTATE PTY LTD,
36125183,Limited Licence,HOPKINS HOUSE MOTEL & APARTMENTS,2-4 WHITES ROAD,WARRNAMBOOL,3280,2-4 WHITES ROAD,WARRNAMBOOL,3280,WARRNAMBOOL CITY COUNCIL,M & M BLAKE PTY LTD,
36125214,Limited Licence,BALLAARAT MECHANICS INSTITUTE,117-119 STURT STREET,BALLARAT,3350,117-119 STURT STREET,BALLARAT,3350,BALLARAT CITY COUNCIL,BALLAARAT MECHANICS INSTITUTE,
36125248,Limited Licence,PONDALOWIE CELLAR & STORE,123 VIEW STREET,BENDIGO,3550,21 WELLSFORD DRIVE,BENDIGO,3550,GREATER BENDIGO CITY COUNCIL,DOMINIC T J MORRIS,
36125256,Limited Licence,STEEL CUTTERS COTTAGE,83 Main Street,GREAT WESTERN,3374,PO BOX 633,STAWELL,3380,ARARAT RURAL CITY COUNCIL,RAME CORPORATION PTY LTD,
36125264,Limited Licence,HOPETOUN FOOTBALL NETBALL CLUB,29 STRACHAN STREET,HOPETOUN,3396,PO BOX 153,HOPETOUN,3396,YARRIAMBIACK SHIRE COUNCIL,HOPETOUN FOOTBALL NETBALL CLUB INC,
36125303,Limited Licence,SENSES DESSERTS,3 BAILEY STREET,AMPHITHEATRE,3468,PO BOX 35,AMPHITHEATRE,3468,PYRENEES SHIRE COUNCIL,CATHERINE VIVIAN SPICER,
36125345,Limited Licence,STAWELL TENNIS CLUB,59-63 NEWINGTON ROAD,STAWELL,3380,PO BOX 375,STAWELL,3380,NORTHERN GRAMPIANS SHIRE COUNCIL,STAWELL TENNIS CLUB INC,
36125361,Limited Licence,BULLIOH FOOTBALL NETBALL CLUB,WYEEBOO RESERVE PULMEAR STREET,TALLANGATTA VALLEY,3701,2289 TALLANGATTA CREEK ROAD PULMEAR STREET,TALLANGATTA VALLEY,3701,TOWONG SHIRE COUNCIL,BULLIOH FOOTBALL NETBALL CLUB INC,
36125400,Limited Licence,DENNINGTON FOOTBALL CLUB,SPORTS RESERVE STATION STREET,DENNINGTON,3280,C/O POST OFFICE 71 DRUMMOND STREET,DENNINGTON,3280,WARRNAMBOOL CITY COUNCIL,DENNINGTON FOOTBALL CLUB INC,
36125484,Limited Licence,BIG4 POREPUNKAH HOLIDAY PARK,6674 GREAT ALPINE ROAD,POREPUNKAH,3740,PO BOX 195,POREPUNKAH,3740,ALPINE SHIRE COUNCIL,PHP PTY LTD,
36125612,Limited Licence,SKYDIVE NAGAMBIE,LOT 107 & 108 OLIVERS LANE,BAILIESTON,3608,PO BOX 311,NAGAMBIE,3608,STRATHBOGIE SHIRE COUNCIL,SKYDIVE NAGAMBIE PTY LTD,
36125620,Limited Licence,FIG AND VINE DELI,5 ORMOND ROAD,EAST GEELONG,3219,52 PRESTON STREET,GEELONG WEST,3218,GREATER GEELONG CITY COUNCIL,AMANDA GARNER,
36125646,Limited Licence,QUEST ECHUCA,25-29 HEYGARTH STREET,ECHUCA,3564,25-29 HEYGARTH STREET,ECHUCA,3564,CAMPASPE SHIRE COUNCIL,BARLASTON HALL PTY LTD,
36125662,Limited Licence,MYRTLEFORD SAVOY SOCCER CLUB,GREAT ALPINE ROAD,MYRTLEFORD,3737,PO BOX 216,MYRTLEFORD,3737,ALPINE SHIRE COUNCIL,MYRTLEFORD SAVOY SOCCER CLUB INC,
36125701,Limited Licence,PETER FORD CATERING,21 COLLEGE STREET,WENDOUREE,3355,PO BOX 707,BALLARAT,3353,BALLARAT CITY COUNCIL,FORDCHEF PTY LTD,
36125735,Limited Licence,ROKEWOOD GOLF CLUB,2563 ROKEWOOD SHELFORD ROAD,ROKEWOOD,3330,PO BOX 42,ROKEWOOD,3330,GOLDEN PLAINS SHIRE COUNCIL,ROKEWOOD GOLF CLUB INC,
